Finger Velocity,Scap_X,Scap_Y,Scap_Z,Shoulder horiz abd-adduction,Shoulder flexion-extension,Shoulder internal-external rotation,elbow flexion-extension,forearm pronation-supination,wrist flexion-extension,wrist radial-ulnar deviation
2.53288470346801,1.80489197998316,-18.3336956777627,3.6892857922105,7.37128865978196,-11.1679520135266,-5.52447201336542,21.1684117321796,-11.5956841263329,-31.494640694517,17.0625257214134
2.3562773389849,1.9171783338002,-18.2337858922668,3.63278069813235,7.60939657133533,-11.0629521233556,-5.45378283011496,20.4183990144307,-11.7889682537713,-32.155404917721,17.657298543212
2.18892990825452,2.01637598980054,-18.1345634290954,3.57571317682684,7.84417653330528,-10.9641636044379,-5.38912509153106,19.6932205397264,-11.9855795343727,-32.7947993420416,18.2332890489276
2.03036522708192,2.10276041867189,-18.0365260996743,3.51824199191752,8.07552413552996,-10.8713992487433,-5.33013807523667,18.9935138400965,-12.1843955599281,-33.4111554304186,18.7899343123302
1.8800624677307,2.17666672652293,-17.9401399233786,3.46054889852842,8.30332390017105,-10.7844555365609,-5.27646058265761,18.3198397454265,-12.3843256333092,-34.0032567507011,19.3270412631687
1.73748264012934,2.23848981525035,-17.8458303055315,3.40283306305484,8.52745134348666,-10.703114947572,-5.22773721844205,17.6726729417316,-12.5843234387096,-34.570287751533,19.8447179162897
1.60209468801262,2.28868400190691,-17.7539737949867,3.34530550658234,8.74777398523761,-10.6271494826939,-5.18362332766461,17.0523943765872,-12.7833986428546,-35.1117763837648,20.3432991701432
1.47340096602815,2.32776197255246,-17.6648906021774,3.28818369634208,8.96415149641911,-10.5563251976858,-5.14378840355917,16.4592853546179,-12.9806270953952,-35.6275348462335,20.823272248186
1.35096101670585,2.35629293967997,-17.5788380730707,3.23168637860701,9.17643524731217,-10.4904074978061,-5.10791790395028,15.8935231346399,-13.1751593590445,-36.117602088976,21.2852062744047
1.23441286599248,2.37489988252579,-17.496005313335,3.17602871993091,9.38446755405964,-10.429166913819,-5.07571352760788,15.3551778463579,-13.3662274161654,-36.5821908379566,21.7296895731997
1.12349147680567,2.384255773354,-17.4165091409324,3.12141780243998,9.58808092201958,-10.3723850683441,-5.04689209286858,14.8442105675475,-13.553149480284,-37.0216411220972,22.157277363752
1.01804450198698,2.3850787263246,-17.3403915186556,3.06804850338528,9.78709755298124,-10.319860542847,-5.02118323134363,14.3604724371745,-13.7353328790343,-37.4363816309036,22.5684516436837
0.918046009188602,2.37812604858722,-17.2676185861304,3.01609978015997,9.98132932772662,-10.2714143651331,-4.99832616691897,13.9037047397543,-13.912275039363,-37.8268995027158,22.9635940610452
0.823609331486786,2.36418722615619,-17.1980813773308,2.96573138045517,10.1705784042097,-10.2268948518737,-4.97806590029853,13.4735399804414,-14.0835627133757,-38.1937182862066,23.34297144094
0.735000466514027,2.34407593684947,-17.1315982748018,2.91708100305433,10.3546384970784,-10.1861815606778,-4.96014916111076,13.0695040466946,-14.2488696658541,-38.5373830579791,23.7067326114705
